OrderID,OrderDate,Region,Category,Subcategory,ProductID,Quantity,UnitPrice,TotalPrice,Discount,DiscountedPrice,Profit,PaymentMethod,ShippingMethod,CustomerSegment
ORD00987,2023-02-02,East,Toys,Puzzle,PROD8528,3,659.36,1978.08,0.11,1760.49,341.26,PayPal,Express,Wholesale
ORD00988,2023-02-04,Central,Home & Kitchen,Cookware,PROD9306,8,382.76,3062.08,0.14,2633.39,478.74,Bank Transfer,Standard,Wholesale
ORD00989,2023-10-25,North,Home & Kitchen,Vacuum Cleaner,PROD3607,6,588.65,3531.9,0.25,2648.93,168.24,PayPal,Standard,Wholesale
ORD00990,2023-12-14,South,Electronics,Laptop,PROD2727,8,330.42,2643.36,0.07,2458.32,502.35,PayPal,Overnight,Corporate
ORD00991,2023-02-01,West,Toys,Board Game,PROD7132,10,257.98,2579.8,0.01,2554.0,510.77,Credit Card,Standard,Corporate
ORD00992,2023-08-19,South,Electronics,Tablet,PROD5136,7,141.88,993.16,0.19,804.46,129.75,Cash,Express,Wholesale
ORD00993,2023-04-14,North,Home & Kitchen,Blender,PROD1397,3,439.72,1319.16,0.16,1108.09,230.48,Credit Card,Standard,Retail
ORD00994,2023-07-04,Central,Apparel,T-shirt,PROD9129,7,572.61,4008.27,0.26,2966.12,350.42,PayPal,Standard,Wholesale
ORD00995,2023-06-30,North,Toys,Puzzle,PROD8190,6,622.29,3733.74,0.17,3099.0,240.4,Cash,Overnight,Corporate
ORD00996,2023-02-10,South,Electronics,Tablet,PROD1843,3,784.56,2353.68,0.09,2141.85,157.61,Bank Transfer,Standard,Retail
ORD00997,2023-07-19,North,Home & Kitchen,Cookware,PROD9755,6,77.27,463.62,0.26,343.08,83.58,PayPal,Overnight,Wholesale
ORD00998,2023-07-24,West,Books,Non-Fiction,PROD5309,10,66.08,660.8,0.21,522.03,37.68,Credit Card,Standard,Corporate
ORD00999,2023-04-13,East,Toys,Doll,PROD2021,6,889.15,5334.9,0.02,5228.2,474.96,PayPal,Express,Retail
